Date,observations(m)
2022-06-03 20:08 PDT,3.84
2022-06-03 20:07 PDT,3.83
2022-06-03 20:06 PDT,3.83
2022-06-03 20:05 PDT,3.83
2022-06-03 20:04 PDT,3.81
2022-06-03 20:03 PDT,3.8
2022-06-03 20:02 PDT,3.79
2022-06-03 20:01 PDT,3.79
2022-06-03 20:00 PDT,3.77
2022-06-03 19:59 PDT,3.76
2022-06-03 19:58 PDT,3.75
2022-06-03 19:57 PDT,3.73
2022-06-03 19:56 PDT,3.72
2022-06-03 19:55 PDT,3.71
2022-06-03 19:54 PDT,3.71
2022-06-03 19:53 PDT,3.7
2022-06-03 19:52 PDT,3.7
2022-06-03 19:51 PDT,3.69
2022-06-03 19:50 PDT,3.67
2022-06-03 19:49 PDT,3.66
2022-06-03 19:48 PDT,3.66
2022-06-03 19:47 PDT,3.64
2022-06-03 19:46 PDT,3.64
2022-06-03 19:45 PDT,3.62
2022-06-03 19:44 PDT,3.6
2022-06-03 19:43 PDT,3.6
2022-06-03 19:42 PDT,3.6
2022-06-03 19:41 PDT,3.58
2022-06-03 19:40 PDT,3.57
2022-06-03 19:39 PDT,3.56
2022-06-03 19:38 PDT,3.55
2022-06-03 19:37 PDT,3.54
2022-06-03 19:36 PDT,3.53
2022-06-03 19:35 PDT,3.52
2022-06-03 19:34 PDT,3.51
2022-06-03 19:33 PDT,3.5
2022-06-03 19:32 PDT,3.48
2022-06-03 19:31 PDT,3.47
2022-06-03 19:30 PDT,3.47
2022-06-03 19:29 PDT,3.44
2022-06-03 19:28 PDT,3.43
2022-06-03 19:27 PDT,3.42
2022-06-03 19:26 PDT,3.42
2022-06-03 19:25 PDT,3.41
2022-06-03 19:24 PDT,3.39
2022-06-03 19:23 PDT,3.37
2022-06-03 19:22 PDT,3.36
2022-06-03 19:21 PDT,3.36
2022-06-03 19:20 PDT,3.35
2022-06-03 19:19 PDT,3.35
2022-06-03 19:18 PDT,3.33
2022-06-03 19:17 PDT,3.32
2022-06-03 19:16 PDT,3.31
2022-06-03 19:15 PDT,3.3
2022-06-03 19:14 PDT,3.29
2022-06-03 19:13 PDT,3.28
2022-06-03 19:12 PDT,3.26
2022-06-03 19:11 PDT,3.25
2022-06-03 19:10 PDT,3.25
2022-06-03 19:09 PDT,3.24
2022-06-03 19:08 PDT,3.22
2022-06-03 19:07 PDT,3.21
2022-06-03 19:06 PDT,3.2
2022-06-03 19:05 PDT,3.19
2022-06-03 19:04 PDT,3.18
2022-06-03 19:03 PDT,3.17
2022-06-03 19:02 PDT,3.15
2022-06-03 19:01 PDT,3.14
2022-06-03 19:00 PDT,3.14
2022-06-03 18:59 PDT,3.12
2022-06-03 18:58 PDT,3.1
2022-06-03 18:57 PDT,3.08
2022-06-03 18:56 PDT,3.08
2022-06-03 18:55 PDT,3.07
2022-06-03 18:54 PDT,3.06
2022-06-03 18:53 PDT,3.04
2022-06-03 18:52 PDT,3.02
2022-06-03 18:51 PDT,3.02
2022-06-03 18:50 PDT,3.01
2022-06-03 18:49 PDT,3.01
2022-06-03 18:48 PDT,2.99
2022-06-03 18:47 PDT,2.98
2022-06-03 18:46 PDT,2.96
2022-06-03 18:45 PDT,2.95
2022-06-03 18:44 PDT,2.95
2022-06-03 18:43 PDT,2.94
2022-06-03 18:42 PDT,2.92
2022-06-03 18:41 PDT,2.92
2022-06-03 18:40 PDT,2.9
2022-06-03 18:39 PDT,2.89
2022-06-03 18:38 PDT,2.87
2022-06-03 18:37 PDT,2.86
2022-06-03 18:36 PDT,2.85
2022-06-03 18:35 PDT,2.84
2022-06-03 18:34 PDT,2.82
2022-06-03 18:33 PDT,2.81
2022-06-03 18:32 PDT,2.81
2022-06-03 18:31 PDT,2.79
2022-06-03 18:30 PDT,2.78
2022-06-03 18:29 PDT,2.77
2022-06-03 18:28 PDT,2.76
2022-06-03 18:27 PDT,2.75
2022-06-03 18:26 PDT,2.73
2022-06-03 18:25 PDT,2.72
2022-06-03 18:24 PDT,2.71
2022-06-03 18:23 PDT,2.7
2022-06-03 18:22 PDT,2.69
2022-06-03 18:21 PDT,2.69
2022-06-03 18:20 PDT,2.67
2022-06-03 18:19 PDT,2.66
2022-06-03 18:18 PDT,2.65
2022-06-03 18:17 PDT,2.64
2022-06-03 18:16 PDT,2.63
2022-06-03 18:15 PDT,2.62
2022-06-03 18:14 PDT,2.61
2022-06-03 18:13 PDT,2.59
2022-06-03 18:12 PDT,2.58
2022-06-03 18:11 PDT,2.57
2022-06-03 18:10 PDT,2.56
2022-06-03 18:09 PDT,2.55
2022-06-03 18:08 PDT,2.54
2022-06-03 18:07 PDT,2.52
2022-06-03 18:06 PDT,2.51
2022-06-03 18:05 PDT,2.5
2022-06-03 18:04 PDT,2.49
2022-06-03 18:03 PDT,2.48
2022-06-03 18:02 PDT,2.47
2022-06-03 18:01 PDT,2.46
2022-06-03 18:00 PDT,2.44
2022-06-03 17:59 PDT,2.43
2022-06-03 17:58 PDT,2.41
2022-06-03 17:57 PDT,2.4
2022-06-03 17:56 PDT,2.4
2022-06-03 17:55 PDT,2.39
2022-06-03 17:54 PDT,2.39
2022-06-03 17:53 PDT,2.38
2022-06-03 17:52 PDT,2.36
2022-06-03 17:51 PDT,2.35
2022-06-03 17:50 PDT,2.33
2022-06-03 17:49 PDT,2.32
2022-06-03 17:48 PDT,2.31
2022-06-03 17:47 PDT,2.3
2022-06-03 17:46 PDT,2.3
2022-06-03 17:45 PDT,2.29
2022-06-03 17:44 PDT,2.28
2022-06-03 17:43 PDT,2.27
2022-06-03 17:42 PDT,2.26
2022-06-03 17:41 PDT,2.24
2022-06-03 17:40 PDT,2.23
2022-06-03 17:39 PDT,2.23
2022-06-03 17:38 PDT,2.22
2022-06-03 17:37 PDT,2.2
2022-06-03 17:36 PDT,2.19
2022-06-03 17:35 PDT,2.18
2022-06-03 17:34 PDT,2.16
2022-06-03 17:33 PDT,2.14
2022-06-03 17:32 PDT,2.12
2022-06-03 17:31 PDT,2.12
2022-06-03 17:30 PDT,2.12
2022-06-03 17:29 PDT,2.1
2022-06-03 17:28 PDT,2.09
2022-06-03 17:27 PDT,2.08
2022-06-03 17:26 PDT,2.08
2022-06-03 17:25 PDT,2.06
2022-06-03 17:24 PDT,2.06
2022-06-03 17:23 PDT,2.05
2022-06-03 17:22 PDT,2.04
2022-06-03 17:21 PDT,2.03
2022-06-03 17:20 PDT,2.02
2022-06-03 17:19 PDT,2.01
2022-06-03 17:18 PDT,1.99
2022-06-03 17:17 PDT,1.98
2022-06-03 17:16 PDT,1.98
2022-06-03 17:15 PDT,1.97
2022-06-03 17:14 PDT,1.96
2022-06-03 17:13 PDT,1.95
2022-06-03 17:12 PDT,1.93
2022-06-03 17:11 PDT,1.92
2022-06-03 17:10 PDT,1.92
2022-06-03 17:09 PDT,1.91
2022-06-03 17:08 PDT,1.9
2022-06-03 17:07 PDT,1.88
2022-06-03 17:06 PDT,1.88
2022-06-03 17:05 PDT,1.87
2022-06-03 17:04 PDT,1.85
2022-06-03 17:03 PDT,1.85
2022-06-03 17:02 PDT,1.84
2022-06-03 17:01 PDT,1.83
2022-06-03 17:00 PDT,1.82
2022-06-03 16:59 PDT,1.81
2022-06-03 16:58 PDT,1.8
2022-06-03 16:57 PDT,1.79
2022-06-03 16:56 PDT,1.78
2022-06-03 16:55 PDT,1.77
2022-06-03 16:54 PDT,1.77
2022-06-03 16:53 PDT,1.76
2022-06-03 16:52 PDT,1.75
2022-06-03 16:51 PDT,1.74
2022-06-03 16:50 PDT,1.73
2022-06-03 16:49 PDT,1.72
2022-06-03 16:48 PDT,1.71
2022-06-03 16:47 PDT,1.7
2022-06-03 16:46 PDT,1.7
2022-06-03 16:45 PDT,1.69
2022-06-03 16:44 PDT,1.68
2022-06-03 16:43 PDT,1.67
2022-06-03 16:42 PDT,1.66
2022-06-03 16:41 PDT,1.65
2022-06-03 16:40 PDT,1.64
2022-06-03 16:39 PDT,1.64
2022-06-03 16:38 PDT,1.63
2022-06-03 16:37 PDT,1.62
2022-06-03 16:36 PDT,1.62
2022-06-03 16:35 PDT,1.6
2022-06-03 16:34 PDT,1.6
2022-06-03 16:33 PDT,1.59
2022-06-03 16:32 PDT,1.58
2022-06-03 16:31 PDT,1.58
2022-06-03 16:30 PDT,1.57
2022-06-03 16:29 PDT,1.56
2022-06-03 16:28 PDT,1.55
2022-06-03 16:27 PDT,1.55
2022-06-03 16:26 PDT,1.54
2022-06-03 16:25 PDT,1.53
2022-06-03 16:24 PDT,1.53
2022-06-03 16:23 PDT,1.52
2022-06-03 16:22 PDT,1.51
2022-06-03 16:21 PDT,1.5
2022-06-03 16:20 PDT,1.49
2022-06-03 16:19 PDT,1.49
2022-06-03 16:18 PDT,1.48
2022-06-03 16:17 PDT,1.47
2022-06-03 16:16 PDT,1.46
2022-06-03 16:15 PDT,1.46
2022-06-03 16:14 PDT,1.45
2022-06-03 16:13 PDT,1.44
2022-06-03 16:12 PDT,1.43
2022-06-03 16:11 PDT,1.43
2022-06-03 16:10 PDT,1.42
2022-06-03 16:09 PDT,1.41
2022-06-03 16:08 PDT,1.41
2022-06-03 16:07 PDT,1.4
2022-06-03 16:06 PDT,1.4
2022-06-03 16:05 PDT,1.39
2022-06-03 16:04 PDT,1.38
2022-06-03 16:03 PDT,1.37
2022-06-03 16:02 PDT,1.37
2022-06-03 16:01 PDT,1.36
2022-06-03 16:00 PDT,1.36
2022-06-03 15:59 PDT,1.35
2022-06-03 15:58 PDT,1.34
2022-06-03 15:57 PDT,1.34
2022-06-03 15:56 PDT,1.33
2022-06-03 15:55 PDT,1.33
2022-06-03 15:54 PDT,1.32
2022-06-03 15:53 PDT,1.31
2022-06-03 15:52 PDT,1.31
2022-06-03 15:51 PDT,1.3
2022-06-03 15:50 PDT,1.3
2022-06-03 15:49 PDT,1.29
2022-06-03 15:48 PDT,1.28
2022-06-03 15:47 PDT,1.28
2022-06-03 15:46 PDT,1.27
2022-06-03 15:45 PDT,1.27
2022-06-03 15:44 PDT,1.27
2022-06-03 15:43 PDT,1.26
2022-06-03 15:42 PDT,1.25
2022-06-03 15:41 PDT,1.24
2022-06-03 15:40 PDT,1.23
2022-06-03 15:39 PDT,1.23
2022-06-03 15:38 PDT,1.22
2022-06-03 15:37 PDT,1.22
2022-06-03 15:36 PDT,1.21
2022-06-03 15:35 PDT,1.21
2022-06-03 15:34 PDT,1.2
2022-06-03 15:33 PDT,1.2
2022-06-03 15:32 PDT,1.19
2022-06-03 15:31 PDT,1.19
2022-06-03 15:30 PDT,1.19
2022-06-03 15:29 PDT,1.18
2022-06-03 15:28 PDT,1.18
2022-06-03 15:27 PDT,1.17
2022-06-03 15:26 PDT,1.17
2022-06-03 15:25 PDT,1.16
2022-06-03 15:24 PDT,1.16
2022-06-03 15:23 PDT,1.15
2022-06-03 15:22 PDT,1.15
2022-06-03 15:21 PDT,1.15
2022-06-03 15:20 PDT,1.15
2022-06-03 15:19 PDT,1.14
2022-06-03 15:18 PDT,1.14
2022-06-03 15:17 PDT,1.13
2022-06-03 15:16 PDT,1.13
2022-06-03 15:15 PDT,1.12
2022-06-03 15:14 PDT,1.11
2022-06-03 15:13 PDT,1.12
2022-06-03 15:12 PDT,1.12
2022-06-03 15:11 PDT,1.12
2022-06-03 15:10 PDT,1.11
2022-06-03 15:09 PDT,1.1
2022-06-03 15:08 PDT,1.1
2022-06-03 15:07 PDT,1.1
2022-06-03 15:06 PDT,1.1
2022-06-03 15:05 PDT,1.09
2022-06-03 15:04 PDT,1.09
2022-06-03 15:03 PDT,1.09
2022-06-03 15:02 PDT,1.09
2022-06-03 15:01 PDT,1.09
2022-06-03 15:00 PDT,1.09
2022-06-03 14:59 PDT,1.08
2022-06-03 14:58 PDT,1.08
2022-06-03 14:57 PDT,1.08
2022-06-03 14:56 PDT,1.08
2022-06-03 14:55 PDT,1.08
2022-06-03 14:54 PDT,1.07
2022-06-03 14:53 PDT,1.07
2022-06-03 14:52 PDT,1.07
2022-06-03 14:51 PDT,1.07
2022-06-03 14:50 PDT,1.07
2022-06-03 14:49 PDT,1.07
2022-06-03 14:48 PDT,1.07
2022-06-03 14:47 PDT,1.07
2022-06-03 14:46 PDT,1.06
2022-06-03 14:45 PDT,1.06
2022-06-03 14:44 PDT,1.06
2022-06-03 14:43 PDT,1.07
2022-06-03 14:42 PDT,1.07
2022-06-03 14:41 PDT,1.06
2022-06-03 14:40 PDT,1.06
2022-06-03 14:39 PDT,1.06
2022-06-03 14:38 PDT,1.06
2022-06-03 14:37 PDT,1.06
2022-06-03 14:36 PDT,1.06
2022-06-03 14:35 PDT,1.06
2022-06-03 14:34 PDT,1.06
2022-06-03 14:33 PDT,1.06
2022-06-03 14:32 PDT,1.06
2022-06-03 14:31 PDT,1.06
2022-06-03 14:30 PDT,1.06
2022-06-03 14:29 PDT,1.07
2022-06-03 14:28 PDT,1.07
2022-06-03 14:27 PDT,1.06
2022-06-03 14:26 PDT,1.07
2022-06-03 14:25 PDT,1.07
2022-06-03 14:24 PDT,1.07
2022-06-03 14:23 PDT,1.07
2022-06-03 14:22 PDT,1.07
2022-06-03 14:21 PDT,1.08
2022-06-03 14:20 PDT,1.08
2022-06-03 14:19 PDT,1.08
2022-06-03 14:18 PDT,1.08
2022-06-03 14:17 PDT,1.08
2022-06-03 14:16 PDT,1.08
2022-06-03 14:15 PDT,1.09
2022-06-03 14:14 PDT,1.09
2022-06-03 14:13 PDT,1.09
2022-06-03 14:12 PDT,1.09
2022-06-03 14:11 PDT,1.1
2022-06-03 14:10 PDT,1.09
2022-06-03 14:09 PDT,1.09
2022-06-03 14:08 PDT,1.09
2022-06-03 14:07 PDT,1.1
2022-06-03 14:06 PDT,1.09
2022-06-03 14:05 PDT,1.1
2022-06-03 14:04 PDT,1.11
2022-06-03 14:03 PDT,1.11
2022-06-03 14:02 PDT,1.13
2022-06-03 14:01 PDT,1.13
2022-06-03 14:00 PDT,1.13
2022-06-03 13:59 PDT,1.14
2022-06-03 13:58 PDT,1.14
2022-06-03 13:57 PDT,1.14
2022-06-03 13:56 PDT,1.14
2022-06-03 13:55 PDT,1.14
2022-06-03 13:54 PDT,1.15
2022-06-03 13:53 PDT,1.16
2022-06-03 13:52 PDT,1.16
2022-06-03 13:51 PDT,1.17
2022-06-03 13:50 PDT,1.17
2022-06-03 13:49 PDT,1.18
2022-06-03 13:48 PDT,1.18
2022-06-03 13:47 PDT,1.18
2022-06-03 13:46 PDT,1.19
2022-06-03 13:45 PDT,1.2
2022-06-03 13:44 PDT,1.2
2022-06-03 13:43 PDT,1.2
2022-06-03 13:42 PDT,1.2
2022-06-03 13:41 PDT,1.21
2022-06-03 13:40 PDT,1.21
2022-06-03 13:39 PDT,1.21
2022-06-03 13:38 PDT,1.22
2022-06-03 13:37 PDT,1.22
2022-06-03 13:36 PDT,1.23
2022-06-03 13:35 PDT,1.23
2022-06-03 13:34 PDT,1.24
2022-06-03 13:33 PDT,1.24
2022-06-03 13:32 PDT,1.24
2022-06-03 13:31 PDT,1.25
2022-06-03 13:30 PDT,1.26
2022-06-03 13:29 PDT,1.27
2022-06-03 13:28 PDT,1.27
2022-06-03 13:27 PDT,1.28
2022-06-03 13:26 PDT,1.28
2022-06-03 13:25 PDT,1.28
2022-06-03 13:24 PDT,1.29
2022-06-03 13:23 PDT,1.29
2022-06-03 13:22 PDT,1.29
2022-06-03 13:21 PDT,1.3
2022-06-03 13:20 PDT,1.31
2022-06-03 13:19 PDT,1.32
2022-06-03 13:18 PDT,1.32
2022-06-03 13:17 PDT,1.33
2022-06-03 13:16 PDT,1.33
2022-06-03 13:15 PDT,1.34
2022-06-03 13:14 PDT,1.35
2022-06-03 13:13 PDT,1.36
2022-06-03 13:12 PDT,1.36
2022-06-03 13:11 PDT,1.37
2022-06-03 13:10 PDT,1.38
2022-06-03 13:09 PDT,1.38
2022-06-03 13:08 PDT,1.38
2022-06-03 13:07 PDT,1.39
2022-06-03 13:06 PDT,1.4
2022-06-03 13:05 PDT,1.41
2022-06-03 13:04 PDT,1.42
2022-06-03 13:03 PDT,1.42
2022-06-03 13:02 PDT,1.42
2022-06-03 13:01 PDT,1.42
2022-06-03 13:00 PDT,1.44
2022-06-03 12:59 PDT,1.45
2022-06-03 12:58 PDT,1.45
2022-06-03 12:57 PDT,1.46
2022-06-03 12:56 PDT,1.46
2022-06-03 12:55 PDT,1.47
2022-06-03 12:54 PDT,1.48
2022-06-03 12:53 PDT,1.49
2022-06-03 12:52 PDT,1.5
2022-06-03 12:51 PDT,1.5
2022-06-03 12:50 PDT,1.51
2022-06-03 12:49 PDT,1.51
2022-06-03 12:48 PDT,1.52
2022-06-03 12:47 PDT,1.54
2022-06-03 12:46 PDT,1.54
2022-06-03 12:45 PDT,1.55
2022-06-03 12:44 PDT,1.55
2022-06-03 12:43 PDT,1.56
2022-06-03 12:42 PDT,1.57
2022-06-03 12:41 PDT,1.58
2022-06-03 12:40 PDT,1.59
2022-06-03 12:39 PDT,1.59
2022-06-03 12:38 PDT,1.6
2022-06-03 12:37 PDT,1.6
2022-06-03 12:36 PDT,1.62
2022-06-03 12:35 PDT,1.63
2022-06-03 12:34 PDT,1.64
2022-06-03 12:33 PDT,1.64
2022-06-03 12:32 PDT,1.65
2022-06-03 12:31 PDT,1.66
2022-06-03 12:30 PDT,1.67
2022-06-03 12:29 PDT,1.68
2022-06-03 12:28 PDT,1.68
2022-06-03 12:27 PDT,1.69
2022-06-03 12:26 PDT,1.7
2022-06-03 12:25 PDT,1.71
2022-06-03 12:24 PDT,1.72
2022-06-03 12:23 PDT,1.73
2022-06-03 12:22 PDT,1.73
2022-06-03 12:21 PDT,1.74
2022-06-03 12:20 PDT,1.75
2022-06-03 12:19 PDT,1.76
2022-06-03 12:18 PDT,1.77
2022-06-03 12:17 PDT,1.78
2022-06-03 12:16 PDT,1.79
2022-06-03 12:15 PDT,1.8
2022-06-03 12:14 PDT,1.81
2022-06-03 12:13 PDT,1.82
2022-06-03 12:12 PDT,1.83
2022-06-03 12:11 PDT,1.84
2022-06-03 12:10 PDT,1.84
2022-06-03 12:09 PDT,1.85
2022-06-03 12:08 PDT,1.86
2022-06-03 12:07 PDT,1.86
2022-06-03 12:06 PDT,1.87
2022-06-03 12:05 PDT,1.88
2022-06-03 12:04 PDT,1.89
2022-06-03 12:03 PDT,1.9
2022-06-03 12:02 PDT,1.91
2022-06-03 12:01 PDT,1.92
2022-06-03 12:00 PDT,1.93
2022-06-03 11:59 PDT,1.93
2022-06-03 11:58 PDT,1.94
2022-06-03 11:57 PDT,1.95
2022-06-03 11:56 PDT,1.96
2022-06-03 11:55 PDT,1.96
2022-06-03 11:54 PDT,1.97
2022-06-03 11:53 PDT,1.97
2022-06-03 11:52 PDT,1.97
2022-06-03 11:51 PDT,2.01
2022-06-03 11:50 PDT,2.01
2022-06-03 11:49 PDT,2.01
2022-06-03 11:48 PDT,2.02
2022-06-03 11:47 PDT,2.03
2022-06-03 11:46 PDT,2.05
2022-06-03 11:45 PDT,2.05
2022-06-03 11:44 PDT,2.06
2022-06-03 11:43 PDT,2.07
2022-06-03 11:42 PDT,2.09
2022-06-03 11:41 PDT,2.09
2022-06-03 11:40 PDT,2.1
2022-06-03 11:39 PDT,2.11
2022-06-03 11:38 PDT,2.12
2022-06-03 11:37 PDT,2.13
2022-06-03 11:36 PDT,2.15
2022-06-03 11:35 PDT,2.16
2022-06-03 11:34 PDT,2.16
2022-06-03 11:33 PDT,2.17
2022-06-03 11:32 PDT,2.18
2022-06-03 11:31 PDT,2.19
2022-06-03 11:30 PDT,2.21
2022-06-03 11:29 PDT,2.22
2022-06-03 11:28 PDT,2.23
2022-06-03 11:27 PDT,2.24
2022-06-03 11:26 PDT,2.25
2022-06-03 11:25 PDT,2.25
2022-06-03 11:24 PDT,2.26
2022-06-03 11:23 PDT,2.28
2022-06-03 11:22 PDT,2.28
2022-06-03 11:21 PDT,2.28
2022-06-03 11:20 PDT,2.29
2022-06-03 11:19 PDT,2.3
2022-06-03 11:18 PDT,2.31
2022-06-03 11:17 PDT,2.33
2022-06-03 11:16 PDT,2.33
2022-06-03 11:15 PDT,2.34
2022-06-03 11:14 PDT,2.35
2022-06-03 11:13 PDT,2.36
2022-06-03 11:12 PDT,2.37
2022-06-03 11:11 PDT,2.37
2022-06-03 11:10 PDT,2.38
2022-06-03 11:09 PDT,2.39
2022-06-03 11:08 PDT,2.4
2022-06-03 11:07 PDT,2.41
2022-06-03 11:06 PDT,2.42
2022-06-03 11:05 PDT,2.43
2022-06-03 11:04 PDT,2.44
2022-06-03 11:03 PDT,2.45
2022-06-03 11:02 PDT,2.46
2022-06-03 11:01 PDT,2.46
2022-06-03 11:00 PDT,2.47
2022-06-03 10:59 PDT,2.49
2022-06-03 10:58 PDT,2.49
2022-06-03 10:57 PDT,2.5
2022-06-03 10:56 PDT,2.51
2022-06-03 10:55 PDT,2.52
2022-06-03 10:54 PDT,2.53
2022-06-03 10:53 PDT,2.54
2022-06-03 10:52 PDT,2.56
2022-06-03 10:51 PDT,2.57
2022-06-03 10:50 PDT,2.57
2022-06-03 10:49 PDT,2.57
2022-06-03 10:48 PDT,2.58
2022-06-03 10:47 PDT,2.6
2022-06-03 10:46 PDT,2.61
2022-06-03 10:45 PDT,2.62
2022-06-03 10:44 PDT,2.62
2022-06-03 10:43 PDT,2.63
2022-06-03 10:42 PDT,2.64
2022-06-03 10:41 PDT,2.65
2022-06-03 10:40 PDT,2.65
2022-06-03 10:39 PDT,2.66
2022-06-03 10:38 PDT,2.68
2022-06-03 10:37 PDT,2.69
2022-06-03 10:36 PDT,2.7
2022-06-03 10:35 PDT,2.72
2022-06-03 10:34 PDT,2.72
2022-06-03 10:33 PDT,2.72
2022-06-03 10:32 PDT,2.73
2022-06-03 10:31 PDT,2.74
2022-06-03 10:30 PDT,2.75
2022-06-03 10:29 PDT,2.76
2022-06-03 10:28 PDT,2.76
2022-06-03 10:27 PDT,2.77
2022-06-03 10:26 PDT,2.78
2022-06-03 10:25 PDT,2.79
2022-06-03 10:24 PDT,2.81
2022-06-03 10:23 PDT,2.82
2022-06-03 10:22 PDT,2.82
2022-06-03 10:21 PDT,2.84
2022-06-03 10:20 PDT,2.84
2022-06-03 10:19 PDT,2.85
2022-06-03 10:18 PDT,2.86
2022-06-03 10:17 PDT,2.87
2022-06-03 10:16 PDT,2.88
2022-06-03 10:15 PDT,2.88
2022-06-03 10:14 PDT,2.9
2022-06-03 10:13 PDT,2.9
2022-06-03 10:12 PDT,2.9
2022-06-03 10:11 PDT,2.91
2022-06-03 10:10 PDT,2.92
2022-06-03 10:09 PDT,2.93
2022-06-03 10:08 PDT,2.94
2022-06-03 10:07 PDT,2.94
2022-06-03 10:06 PDT,2.95
2022-06-03 10:05 PDT,2.96
2022-06-03 10:04 PDT,2.97
2022-06-03 10:03 PDT,2.99
2022-06-03 10:02 PDT,3
2022-06-03 10:01 PDT,2.99
2022-06-03 10:00 PDT,3
2022-06-03 09:59 PDT,3.01
2022-06-03 09:58 PDT,3.02
2022-06-03 09:57 PDT,3.04
2022-06-03 09:56 PDT,3.05
2022-06-03 09:55 PDT,3.06
2022-06-03 09:54 PDT,3.06
2022-06-03 09:53 PDT,3.06
2022-06-03 09:52 PDT,3.08
2022-06-03 09:51 PDT,3.08
2022-06-03 09:50 PDT,3.09
2022-06-03 09:49 PDT,3.1
2022-06-03 09:48 PDT,3.12
2022-06-03 09:47 PDT,3.12
2022-06-03 09:46 PDT,3.11
2022-06-03 09:45 PDT,3.11
2022-06-03 09:44 PDT,3.13
2022-06-03 09:43 PDT,3.15
2022-06-03 09:42 PDT,3.16
2022-06-03 09:41 PDT,3.16
2022-06-03 09:40 PDT,3.17
2022-06-03 09:39 PDT,3.18
2022-06-03 09:38 PDT,3.19
2022-06-03 09:37 PDT,3.19
2022-06-03 09:36 PDT,3.2
2022-06-03 09:35 PDT,3.2
2022-06-03 09:34 PDT,3.21
2022-06-03 09:33 PDT,3.23
2022-06-03 09:32 PDT,3.25
2022-06-03 09:31 PDT,3.25
2022-06-03 09:30 PDT,3.26
2022-06-03 09:29 PDT,3.27
2022-06-03 09:28 PDT,3.28
2022-06-03 09:27 PDT,3.28
2022-06-03 09:26 PDT,3.29
2022-06-03 09:25 PDT,3.3
2022-06-03 09:24 PDT,3.31
2022-06-03 09:23 PDT,3.31
2022-06-03 09:22 PDT,3.32
2022-06-03 09:21 PDT,3.32
2022-06-03 09:20 PDT,3.33
2022-06-03 09:19 PDT,3.33
2022-06-03 09:18 PDT,3.35
2022-06-03 09:17 PDT,3.36
2022-06-03 09:16 PDT,3.37
2022-06-03 09:15 PDT,3.38
2022-06-03 09:14 PDT,3.38
2022-06-03 09:13 PDT,3.39
2022-06-03 09:12 PDT,3.39
2022-06-03 09:11 PDT,3.4
2022-06-03 09:10 PDT,3.4
2022-06-03 09:09 PDT,3.4
2022-06-03 09:08 PDT,3.4
2022-06-03 09:07 PDT,3.41
2022-06-03 09:06 PDT,3.42
2022-06-03 09:05 PDT,3.42
2022-06-03 09:04 PDT,3.43
2022-06-03 09:03 PDT,3.44
2022-06-03 09:02 PDT,3.45
2022-06-03 09:01 PDT,3.46
2022-06-03 09:00 PDT,3.46
2022-06-03 08:59 PDT,3.46
2022-06-03 08:58 PDT,3.47
2022-06-03 08:57 PDT,3.47
2022-06-03 08:56 PDT,3.49
2022-06-03 08:55 PDT,3.5
2022-06-03 08:54 PDT,3.51
2022-06-03 08:53 PDT,3.51
2022-06-03 08:52 PDT,3.5
2022-06-03 08:51 PDT,3.5
2022-06-03 08:50 PDT,3.51
2022-06-03 08:49 PDT,3.53
2022-06-03 08:48 PDT,3.53
2022-06-03 08:47 PDT,3.54
2022-06-03 08:46 PDT,3.54
2022-06-03 08:45 PDT,3.55
2022-06-03 08:44 PDT,3.56
2022-06-03 08:43 PDT,3.57
2022-06-03 08:42 PDT,3.58
2022-06-03 08:41 PDT,3.57
2022-06-03 08:40 PDT,3.57
2022-06-03 08:39 PDT,3.59
2022-06-03 08:38 PDT,3.6
2022-06-03 08:37 PDT,3.6
2022-06-03 08:36 PDT,3.62
2022-06-03 08:35 PDT,3.61
2022-06-03 08:34 PDT,3.61
2022-06-03 08:33 PDT,3.62
2022-06-03 08:32 PDT,3.62
2022-06-03 08:31 PDT,3.63
2022-06-03 08:30 PDT,3.64
2022-06-03 08:29 PDT,3.64
2022-06-03 08:28 PDT,3.64
2022-06-03 08:27 PDT,3.64
2022-06-03 08:26 PDT,3.64
2022-06-03 08:25 PDT,3.66
2022-06-03 08:24 PDT,3.67
2022-06-03 08:23 PDT,3.68
2022-06-03 08:22 PDT,3.68
2022-06-03 08:21 PDT,3.68
2022-06-03 08:20 PDT,3.68
2022-06-03 08:19 PDT,3.68
2022-06-03 08:18 PDT,3.7
2022-06-03 08:17 PDT,3.71
2022-06-03 08:16 PDT,3.7
2022-06-03 08:15 PDT,3.69
2022-06-03 08:14 PDT,3.71
2022-06-03 08:13 PDT,3.73
2022-06-03 08:12 PDT,3.73
2022-06-03 08:11 PDT,3.72
2022-06-03 08:10 PDT,3.73
2022-06-03 08:09 PDT,3.74
2022-06-03 08:08 PDT,3.75
2022-06-03 08:07 PDT,3.74
2022-06-03 08:06 PDT,3.74
2022-06-03 08:05 PDT,3.74
2022-06-03 08:04 PDT,3.73
2022-06-03 08:03 PDT,3.74
2022-06-03 08:02 PDT,3.75
2022-06-03 08:01 PDT,3.76
2022-06-03 08:00 PDT,3.76
2022-06-03 07:59 PDT,3.76
2022-06-03 07:58 PDT,3.77
2022-06-03 07:57 PDT,3.77
2022-06-03 07:56 PDT,3.77
2022-06-03 07:55 PDT,3.77
2022-06-03 07:54 PDT,3.78
2022-06-03 07:53 PDT,3.78
